Year,Fuel Type,State,Number of Vehicles,Fuel Consumed,Weight Class,Vehicle Type,Engine Configuration,Fleet Estimates,ST
2012,"Ethanol, 85 percent (E85)",Oklahoma,188,9,Light Duty,SUVs,Non-dedicated,Federal Agencies,OK
2012,"Ethanol, 85 percent (E85)",Oklahoma,9,2,Light Duty,Automobiles (Subcompact),Non-dedicated,Federal Agencies,OK
2012,"Ethanol, 85 percent (E85)",Oklahoma,541,34,Light Duty,Pickups,Non-dedicated,Federal Agencies,OK
2012,"Ethanol, 85 percent (E85)",Oklahoma,124,10,Light Duty,Automobiles (Midsize),Non-dedicated,Federal Agencies,OK
2012,"Ethanol, 85 percent (E85)",Oklahoma,24,1,Light Duty,Automobiles (Fullsize),Non-dedicated,Federal Agencies,OK
2012,"Ethanol, 85 percent (E85)",Oklahoma,319,31,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,OK
2012,"Ethanol, 85 percent (E85)",Oklahoma,362,5,Light Duty,Automobiles (Fullsize),Non-dedicated,State Agencies,OK
2012,"Ethanol, 85 percent (E85)",Oklahoma,314,3,Light Duty,Automobiles (Midsize),Non-dedicated,State Agencies,OK
2012,"Ethanol, 85 percent (E85)",Oklahoma,40,0,Light Duty,Pickups,Non-dedicated,State Agencies,OK
2012,"Ethanol, 85 percent (E85)",Oklahoma,47,1,Light Duty,SUVs,Non-dedicated,State Agencies,OK
2012,"Ethanol, 85 percent (E85)",Oklahoma,70,2,Light Duty,Vans (Minivans),Non-dedicated,State Agencies,OK
2012,"Ethanol, 85 percent (E85)",Oregon,1,0,Light Duty,Automobiles (Compact),Non-dedicated,State Agencies,OR
2012,"Ethanol, 85 percent (E85)",Oregon,3,0,Medium Duty,Trucks,Non-dedicated,Natural Gas Providers,OR
2012,"Ethanol, 85 percent (E85)",Oregon,60,10,Light Duty,Pickups,Non-dedicated,Natural Gas Providers,OR
2012,"Ethanol, 85 percent (E85)",Oregon,1,0,Light Duty,Automobiles (Midsize),Non-dedicated,Natural Gas Providers,OR
2012,"Ethanol, 85 percent (E85)",Oregon,1,0,Medium Duty,Trucks,Non-dedicated,Electricity Providers,OR
2012,"Ethanol, 85 percent (E85)",Oregon,10,1,Light Duty,Pickups,Non-dedicated,Electricity Providers,OR
2012,"Ethanol, 85 percent (E85)",Oregon,45,4,Medium Duty,Trucks,Non-dedicated,Federal Agencies,OR
2012,"Ethanol, 85 percent (E85)",Oregon,127,9,Medium Duty,Pickups,Non-dedicated,Federal Agencies,OR
2012,"Ethanol, 85 percent (E85)",Oregon,421,9,Light Duty,Vans (Minivans),Non-dedicated,Federal Agencies,OR
2012,"Ethanol, 85 percent (E85)",Oregon,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,OR
2012,"Ethanol, 85 percent (E85)",Oregon,375,12,Light Duty,SUVs,Non-dedicated,Federal Agencies,OR
2012,"Ethanol, 85 percent (E85)",Oregon,4,0,Light Duty,Automobiles (Subcompact),Non-dedicated,Federal Agencies,OR
2012,"Ethanol, 85 percent (E85)",Oregon,960,27,Light Duty,Pickups,Non-dedicated,Federal Agencies,OR
2012,"Ethanol, 85 percent (E85)",Oregon,105,4,Light Duty,Automobiles (Midsize),Non-dedicated,Federal Agencies,OR
2012,"Ethanol, 85 percent (E85)",Oregon,8,0,Light Duty,Automobiles (Fullsize),Non-dedicated,Federal Agencies,OR
2012,"Ethanol, 85 percent (E85)",Oregon,152,3,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,OR
2012,"Ethanol, 85 percent (E85)",Oregon,0,1,Heavy Duty,Trucks,Non-dedicated,Federal Agencies,OR
2012,"Ethanol, 85 percent (E85)",Oregon,921,8,Light Duty,Automobiles (Fullsize),Non-dedicated,State Agencies,OR
2012,"Ethanol, 85 percent (E85)",Oregon,123,1,Light Duty,Automobiles (Midsize),Non-dedicated,State Agencies,OR
2012,"Ethanol, 85 percent (E85)",Oregon,335,5,Light Duty,Pickups,Non-dedicated,State Agencies,OR
2012,"Ethanol, 85 percent (E85)",Oregon,175,4,Light Duty,SUVs,Non-dedicated,State Agencies,OR
2012,"Ethanol, 85 percent (E85)",Oregon,306,31,Light Duty,Vans (Minivans),Non-dedicated,State Agencies,OR
2012,"Ethanol, 85 percent (E85)",Oregon,99,1,Medium Duty,Pickups,Non-dedicated,State Agencies,OR
2012,"Ethanol, 85 percent (E85)",Pennsylvania,15,1,Light Duty,Automobiles (Compact),Non-dedicated,State Agencies,PA
2012,"Ethanol, 85 percent (E85)",Pennsylvania,12,3,Medium Duty,Pickups,Non-dedicated,Natural Gas Providers,PA
2012,"Ethanol, 85 percent (E85)",Pennsylvania,11,1,Light Duty,Vans (Minivans),Non-dedicated,Natural Gas Providers,PA
2012,"Ethanol, 85 percent (E85)",Pennsylvania,83,13,Light Duty,Pickups,Non-dedicated,Natural Gas Providers,PA
2012,"Ethanol, 85 percent (E85)",Pennsylvania,12,2,Light Duty,Automobiles (Midsize),Non-dedicated,Natural Gas Providers,PA
2012,"Ethanol, 85 percent (E85)",Pennsylvania,1,0,Light Duty,Automobiles (Fullsize),Non-dedicated,Natural Gas Providers,PA
2012,"Ethanol, 85 percent (E85)",Pennsylvania,97,16,Medium Duty,Pickups,Non-dedicated,Electricity Providers,PA
2012,"Ethanol, 85 percent (E85)",Pennsylvania,4,0,Light Duty,Vans (Minivans),Non-dedicated,Electricity Providers,PA
2012,"Ethanol, 85 percent (E85)",Pennsylvania,1,0,Light Duty,SUVs,Non-dedicated,Electricity Providers,PA
2012,"Ethanol, 85 percent (E85)",Pennsylvania,6,1,Light Duty,Automobiles (Subcompact),Non-dedicated,Electricity Providers,PA
2012,"Ethanol, 85 percent (E85)",Pennsylvania,167,20,Light Duty,Pickups,Non-dedicated,Electricity Providers,PA
2012,"Ethanol, 85 percent (E85)",Pennsylvania,5,1,Light Duty,Automobiles (Midsize),Non-dedicated,Electricity Providers,PA
2012,"Ethanol, 85 percent (E85)",Pennsylvania,5,1,Light Duty,Automobiles (Fullsize),Non-dedicated,Electricity Providers,PA
2012,"Ethanol, 85 percent (E85)",Pennsylvania,45,12,Medium Duty,Trucks,Non-dedicated,Federal Agencies,PA
2012,"Ethanol, 85 percent (E85)",Pennsylvania,82,8,Medium Duty,Pickups,Non-dedicated,Federal Agencies,PA
2012,"Ethanol, 85 percent (E85)",Pennsylvania,1259,16,Light Duty,Vans (Minivans),Non-dedicated,Federal Agencies,PA
2012,"Ethanol, 85 percent (E85)",Pennsylvania,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,PA
2012,"Ethanol, 85 percent (E85)",Pennsylvania,393,30,Light Duty,SUVs,Non-dedicated,Federal Agencies,PA
2012,"Ethanol, 85 percent (E85)",Pennsylvania,6,1,Light Duty,Automobiles (Subcompact),Non-dedicated,Federal Agencies,PA
2012,"Ethanol, 85 percent (E85)",Pennsylvania,1461,22,Light Duty,Pickups,Non-dedicated,Federal Agencies,PA
2012,"Ethanol, 85 percent (E85)",Pennsylvania,458,42,Light Duty,Automobiles (Midsize),Non-dedicated,Federal Agencies,PA
2012,"Ethanol, 85 percent (E85)",Pennsylvania,36,4,Light Duty,Automobiles (Fullsize),Non-dedicated,Federal Agencies,PA
2012,"Ethanol, 85 percent (E85)",Pennsylvania,478,29,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,PA
2012,"Ethanol, 85 percent (E85)",Pennsylvania,0,0,Heavy Duty,Trucks,Non-dedicated,Federal Agencies,PA
2012,"Ethanol, 85 percent (E85)",Pennsylvania,1412,23,Light Duty,Automobiles (Fullsize),Non-dedicated,State Agencies,PA
2012,"Ethanol, 85 percent (E85)",Pennsylvania,497,8,Light Duty,Automobiles (Midsize),Non-dedicated,State Agencies,PA
2012,"Ethanol, 85 percent (E85)",Pennsylvania,169,5,Light Duty,Pickups,Non-dedicated,State Agencies,PA
2012,"Ethanol, 85 percent (E85)",Pennsylvania,194,6,Light Duty,SUVs,Non-dedicated,State Agencies,PA
2012,"Ethanol, 85 percent (E85)",Pennsylvania,287,14,Light Duty,Vans (Minivans),Non-dedicated,State Agencies,PA
2012,"Ethanol, 85 percent (E85)",Rhode Island,105,0,Light Duty,Automobiles (Midsize),Non-dedicated,State Agencies,RI
2012,"Ethanol, 85 percent (E85)",Rhode Island,9,0,Medium Duty,Trucks,Non-dedicated,Federal Agencies,RI
2012,"Ethanol, 85 percent (E85)",Rhode Island,5,0,Medium Duty,Pickups,Non-dedicated,Federal Agencies,RI
2012,"Ethanol, 85 percent (E85)",Rhode Island,234,1,Light Duty,Vans (Minivans),Non-dedicated,Federal Agencies,RI
2012,"Ethanol, 85 percent (E85)",Rhode Island,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,RI
2012,"Ethanol, 85 percent (E85)",Rhode Island,20,0,Light Duty,SUVs,Non-dedicated,Federal Agencies,RI
2012,"Ethanol, 85 percent (E85)",Rhode Island,6,0,Light Duty,Automobiles (Subcompact),Non-dedicated,Federal Agencies,RI
2012,"Ethanol, 85 percent (E85)",Rhode Island,139,1,Light Duty,Pickups,Non-dedicated,Federal Agencies,RI
2012,"Ethanol, 85 percent (E85)",Rhode Island,31,2,Light Duty,Automobiles (Midsize),Non-dedicated,Federal Agencies,RI
2012,"Ethanol, 85 percent (E85)",Rhode Island,1,0,Light Duty,Automobiles (Fullsize),Non-dedicated,Federal Agencies,RI
2012,"Ethanol, 85 percent (E85)",Rhode Island,13,0,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,RI
2012,"Ethanol, 85 percent (E85)",Rhode Island,111,0,Light Duty,Pickups,Non-dedicated,State Agencies,RI
2012,"Ethanol, 85 percent (E85)",Rhode Island,34,0,Light Duty,SUVs,Non-dedicated,State Agencies,RI
2012,"Ethanol, 85 percent (E85)",Rhode Island,51,0,Light Duty,Vans (Minivans),Non-dedicated,State Agencies,RI
2012,"Ethanol, 85 percent (E85)",South Carolina,547,0,Light Duty,Automobiles (Fullsize),Non-dedicated,State Agencies,SC
2012,"Ethanol, 85 percent (E85)",South Carolina,12,2,Light Duty,Pickups,Non-dedicated,Natural Gas Providers,SC
2012,"Ethanol, 85 percent (E85)",South Carolina,25,2,Light Duty,Vans (Minivans),Non-dedicated,Electricity Providers,SC
2012,"Ethanol, 85 percent (E85)",South Carolina,70,9,Light Duty,SUVs,Non-dedicated,Electricity Providers,SC
2012,"Ethanol, 85 percent (E85)",South Carolina,202,25,Light Duty,Pickups,Non-dedicated,Electricity Providers,SC
2012,"Ethanol, 85 percent (E85)",South Carolina,175,19,Light Duty,Automobiles (Midsize),Non-dedicated,Electricity Providers,SC
2012,"Ethanol, 85 percent (E85)",South Carolina,10,1,Light Duty,Automobiles (Fullsize),Non-dedicated,Electricity Providers,SC
2012,"Ethanol, 85 percent (E85)",South Carolina,44,37,Medium Duty,Trucks,Non-dedicated,Federal Agencies,SC
2012,"Ethanol, 85 percent (E85)",South Carolina,98,23,Medium Duty,Pickups,Non-dedicated,Federal Agencies,SC
2012,"Ethanol, 85 percent (E85)",South Carolina,503,72,Light Duty,Vans (Minivans),Non-dedicated,Federal Agencies,SC
2012,"Ethanol, 85 percent (E85)",South Carolina,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,SC
2012,"Ethanol, 85 percent (E85)",South Carolina,232,42,Light Duty,SUVs,Non-dedicated,Federal Agencies,SC
2012,"Ethanol, 85 percent (E85)",South Carolina,11,6,Light Duty,Automobiles (Subcompact),Non-dedicated,Federal Agencies,SC
2012,"Ethanol, 85 percent (E85)",South Carolina,754,97,Light Duty,Pickups,Non-dedicated,Federal Agencies,SC
2012,"Ethanol, 85 percent (E85)",South Carolina,212,23,Light Duty,Automobiles (Midsize),Non-dedicated,Federal Agencies,SC
2012,"Ethanol, 85 percent (E85)",South Carolina,17,2,Light Duty,Automobiles (Fullsize),Non-dedicated,Federal Agencies,SC
2012,"Ethanol, 85 percent (E85)",South Carolina,434,40,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,SC
2012,"Ethanol, 85 percent (E85)",South Carolina,1527,0,Light Duty,Automobiles (Midsize),Non-dedicated,State Agencies,SC
2012,"Ethanol, 85 percent (E85)",South Carolina,674,0,Light Duty,Pickups,Non-dedicated,State Agencies,SC
2012,"Ethanol, 85 percent (E85)",South Carolina,400,0,Light Duty,SUVs,Non-dedicated,State Agencies,SC
2012,"Ethanol, 85 percent (E85)",South Carolina,1026,0,Light Duty,Vans (Minivans),Non-dedicated,State Agencies,SC
2012,"Ethanol, 85 percent (E85)",South Dakota,633,10,Light Duty,Automobiles (Fullsize),Non-dedicated,State Agencies,SD
2012,"Ethanol, 85 percent (E85)",South Dakota,1,0,Medium Duty,Trucks,Non-dedicated,Electricity Providers,SD
2012,"Ethanol, 85 percent (E85)",South Dakota,20,2,Light Duty,Vans (Minivans),Non-dedicated,Electricity Providers,SD
2012,"Ethanol, 85 percent (E85)",South Dakota,7,1,Light Duty,SUVs,Non-dedicated,Electricity Providers,SD
2012,"Ethanol, 85 percent (E85)",South Dakota,28,3,Light Duty,Pickups,Non-dedicated,Electricity Providers,SD
2012,"Ethanol, 85 percent (E85)",South Dakota,33,4,Light Duty,Automobiles (Midsize),Non-dedicated,Electricity Providers,SD
2012,"Ethanol, 85 percent (E85)",South Dakota,46,5,Light Duty,Automobiles (Fullsize),Non-dedicated,Electricity Providers,SD
2012,"Ethanol, 85 percent (E85)",South Dakota,14,4,Medium Duty,Trucks,Non-dedicated,Federal Agencies,SD
2012,"Ethanol, 85 percent (E85)",South Dakota,26,6,Medium Duty,Pickups,Non-dedicated,Federal Agencies,SD
2012,"Ethanol, 85 percent (E85)",South Dakota,148,21,Light Duty,Vans (Minivans),Non-dedicated,Federal Agencies,SD
2012,"Ethanol, 85 percent (E85)",South Dakota,194,20,Light Duty,SUVs,Non-dedicated,Federal Agencies,SD
2012,"Ethanol, 85 percent (E85)",South Dakota,3,1,Light Duty,Automobiles (Subcompact),Non-dedicated,Federal Agencies,SD
2012,"Ethanol, 85 percent (E85)",South Dakota,405,54,Light Duty,Pickups,Non-dedicated,Federal Agencies,SD
2012,"Ethanol, 85 percent (E85)",South Dakota,36,5,Light Duty,Automobiles (Midsize),Non-dedicated,Federal Agencies,SD
2012,"Ethanol, 85 percent (E85)",South Dakota,18,1,Light Duty,Automobiles (Fullsize),Non-dedicated,Federal Agencies,SD
2012,"Ethanol, 85 percent (E85)",South Dakota,159,18,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,SD
2012,"Ethanol, 85 percent (E85)",South Dakota,17,3,Medium Duty,Pickups,Non-dedicated,Electricity Providers,SD
2012,"Ethanol, 85 percent (E85)",South Dakota,106,3,Light Duty,Automobiles (Midsize),Non-dedicated,State Agencies,SD
2012,"Ethanol, 85 percent (E85)",South Dakota,408,6,Light Duty,Pickups,Non-dedicated,State Agencies,SD
2012,"Ethanol, 85 percent (E85)",South Dakota,127,4,Light Duty,SUVs,Non-dedicated,State Agencies,SD
2012,"Ethanol, 85 percent (E85)",South Dakota,290,4,Light Duty,Vans (Minivans),Non-dedicated,State Agencies,SD
2012,"Ethanol, 85 percent (E85)",Tennessee,947,9,Light Duty,Automobiles (Fullsize),Non-dedicated,State Agencies,TN
2012,"Ethanol, 85 percent (E85)",Tennessee,7,2,Medium Duty,Pickups,Non-dedicated,Natural Gas Providers,TN
2012,"Ethanol, 85 percent (E85)",Tennessee,1,0,Light Duty,Vans (Minivans),Non-dedicated,Natural Gas Providers,TN
2012,"Ethanol, 85 percent (E85)",Tennessee,5,1,Light Duty,SUVs,Non-dedicated,Natural Gas Providers,TN
2012,"Ethanol, 85 percent (E85)",Tennessee,29,5,Light Duty,Pickups,Non-dedicated,Natural Gas Providers,TN
2012,"Ethanol, 85 percent (E85)",Tennessee,125,15,Light Duty,Pickups,Non-dedicated,Electricity Providers,TN
2012,"Ethanol, 85 percent (E85)",Tennessee,24,3,Light Duty,Automobiles (Midsize),Non-dedicated,Electricity Providers,TN
2012,"Ethanol, 85 percent (E85)",Tennessee,21,10,Medium Duty,Trucks,Non-dedicated,Federal Agencies,TN
2012,"Ethanol, 85 percent (E85)",Tennessee,242,17,Medium Duty,Pickups,Non-dedicated,Federal Agencies,TN
2012,"Ethanol, 85 percent (E85)",Tennessee,845,45,Light Duty,Vans (Minivans),Non-dedicated,Federal Agencies,TN
2012,"Ethanol, 85 percent (E85)",Tennessee,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,TN
2012,"Ethanol, 85 percent (E85)",Tennessee,422,60,Light Duty,SUVs,Non-dedicated,Federal Agencies,TN
2012,"Ethanol, 85 percent (E85)",Tennessee,9,3,Light Duty,Automobiles (Subcompact),Non-dedicated,Federal Agencies,TN
2012,"Ethanol, 85 percent (E85)",Tennessee,1115,88,Light Duty,Pickups,Non-dedicated,Federal Agencies,TN
2012,"Ethanol, 85 percent (E85)",Tennessee,240,13,Light Duty,Automobiles (Midsize),Non-dedicated,Federal Agencies,TN
2012,"Ethanol, 85 percent (E85)",Tennessee,30,3,Light Duty,Automobiles (Fullsize),Non-dedicated,Federal Agencies,TN
2012,"Ethanol, 85 percent (E85)",Tennessee,638,25,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,TN
2012,"Ethanol, 85 percent (E85)",Tennessee,5,1,Medium Duty,Trucks,Non-dedicated,Electricity Providers,TN
2012,"Ethanol, 85 percent (E85)",Tennessee,41,7,Medium Duty,Pickups,Non-dedicated,Electricity Providers,TN
2012,"Ethanol, 85 percent (E85)",Tennessee,5,0,Light Duty,Vans (Minivans),Non-dedicated,Electricity Providers,TN
2012,"Ethanol, 85 percent (E85)",Tennessee,3,0,Light Duty,SUVs,Non-dedicated,Electricity Providers,TN
2012,"Ethanol, 85 percent (E85)",Tennessee,980,45,Light Duty,Automobiles (Midsize),Non-dedicated,State Agencies,TN
2012,"Ethanol, 85 percent (E85)",Tennessee,1715,97,Light Duty,Pickups,Non-dedicated,State Agencies,TN
2012,"Ethanol, 85 percent (E85)",Tennessee,485,8,Light Duty,SUVs,Non-dedicated,State Agencies,TN
2012,"Ethanol, 85 percent (E85)",Tennessee,526,16,Light Duty,Vans (Minivans),Non-dedicated,State Agencies,TN
2012,"Ethanol, 85 percent (E85)",Texas,2500,3,Light Duty,Automobiles (Midsize),Non-dedicated,State Agencies,TX
2012,"Ethanol, 85 percent (E85)",Texas,13,3,Medium Duty,Trucks,Non-dedicated,Natural Gas Providers,TX
2012,"Ethanol, 85 percent (E85)",Texas,428,139,Medium Duty,Pickups,Non-dedicated,Natural Gas Providers,TX
2012,"Ethanol, 85 percent (E85)",Texas,1,0,Light Duty,Vans (Minivans),Non-dedicated,Natural Gas Providers,TX
2012,"Ethanol, 85 percent (E85)",Texas,33,8,Light Duty,SUVs,Non-dedicated,Natural Gas Providers,TX
2012,"Ethanol, 85 percent (E85)",Texas,742,181,Light Duty,Pickups,Non-dedicated,Natural Gas Providers,TX
2012,"Ethanol, 85 percent (E85)",Texas,43,9,Light Duty,Automobiles (Midsize),Non-dedicated,Natural Gas Providers,TX
2012,"Ethanol, 85 percent (E85)",Texas,1,0,Medium Duty,Pickups,Non-dedicated,Electricity Providers,TX
2012,"Ethanol, 85 percent (E85)",Texas,26,5,Light Duty,Vans (Minivans),Non-dedicated,Electricity Providers,TX
2012,"Ethanol, 85 percent (E85)",Texas,142,35,Light Duty,SUVs,Non-dedicated,Electricity Providers,TX
2012,"Ethanol, 85 percent (E85)",Texas,492,120,Light Duty,Pickups,Non-dedicated,Electricity Providers,TX
2012,"Ethanol, 85 percent (E85)",Texas,105,22,Light Duty,Automobiles (Midsize),Non-dedicated,Electricity Providers,TX
2012,"Ethanol, 85 percent (E85)",Texas,534,124,Light Duty,Automobiles (Fullsize),Non-dedicated,Electricity Providers,TX
2012,"Ethanol, 85 percent (E85)",Texas,2,0,Light Duty,SUVs,Non-dedicated,Propane Fuel Providers,TX
2012,"Ethanol, 85 percent (E85)",Texas,118,9,Light Duty,Pickups,Non-dedicated,Propane Fuel Providers,TX
2012,"Ethanol, 85 percent (E85)",Texas,105,36,Medium Duty,Trucks,Non-dedicated,Federal Agencies,TX
2012,"Ethanol, 85 percent (E85)",Texas,359,60,Medium Duty,Pickups,Non-dedicated,Federal Agencies,TX
2012,"Ethanol, 85 percent (E85)",Texas,2454,104,Light Duty,Vans (Minivans),Non-dedicated,Federal Agencies,TX
2012,"Ethanol, 85 percent (E85)",Texas,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,TX
2012,"Ethanol, 85 percent (E85)",Texas,4345,121,Light Duty,SUVs,Non-dedicated,Federal Agencies,TX
2012,"Ethanol, 85 percent (E85)",Texas,15,6,Light Duty,Automobiles (Subcompact),Non-dedicated,Federal Agencies,TX
2012,"Ethanol, 85 percent (E85)",Texas,3990,125,Light Duty,Pickups,Non-dedicated,Federal Agencies,TX
2012,"Ethanol, 85 percent (E85)",Texas,927,44,Light Duty,Automobiles (Midsize),Non-dedicated,Federal Agencies,TX
2012,"Ethanol, 85 percent (E85)",Texas,194,7,Light Duty,Automobiles (Fullsize),Non-dedicated,Federal Agencies,TX
2012,"Ethanol, 85 percent (E85)",Texas,1907,103,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,TX
2012,"Ethanol, 85 percent (E85)",Texas,12,1,Medium Duty,Pickups,Non-dedicated,Transit Agencies,TX
2012,"Ethanol, 85 percent (E85)",Texas,2,0,Light Duty,SUVs,Non-dedicated,Transit Agencies,TX
2012,"Ethanol, 85 percent (E85)",Texas,8,1,Light Duty,Pickups,Non-dedicated,Transit Agencies,TX
2012,"Ethanol, 85 percent (E85)",Texas,39,2,Light Duty,Automobiles (Fullsize),Non-dedicated,Transit Agencies,TX
2012,"Ethanol, 85 percent (E85)",Texas,444,17,Light Duty,Pickups,Non-dedicated,State Agencies,TX
2012,"Ethanol, 85 percent (E85)",Texas,1088,11,Light Duty,SUVs,Non-dedicated,State Agencies,TX
2012,"Ethanol, 85 percent (E85)",Texas,72,8,Light Duty,Vans (Minivans),Non-dedicated,State Agencies,TX
2012,"Ethanol, 85 percent (E85)",Texas,61,0,Medium Duty,Pickups,Non-dedicated,State Agencies,TX
2012,"Ethanol, 85 percent (E85)",Utah,108,0,Light Duty,Automobiles (Fullsize),Non-dedicated,State Agencies,UT
2012,"Ethanol, 85 percent (E85)",Utah,1,0,Medium Duty,Pickups,Non-dedicated,Natural Gas Providers,UT
2012,"Ethanol, 85 percent (E85)",Utah,1,0,Light Duty,SUVs,Non-dedicated,Natural Gas Providers,UT
2012,"Ethanol, 85 percent (E85)",Utah,5,1,Light Duty,Pickups,Non-dedicated,Natural Gas Providers,UT
2012,"Ethanol, 85 percent (E85)",Utah,1,0,Light Duty,Pickups,Non-dedicated,Propane Fuel Providers,UT
2012,"Ethanol, 85 percent (E85)",Utah,53,5,Medium Duty,Trucks,Non-dedicated,Federal Agencies,UT
2012,"Ethanol, 85 percent (E85)",Utah,133,3,Medium Duty,Pickups,Non-dedicated,Federal Agencies,UT
2012,"Ethanol, 85 percent (E85)",Utah,303,4,Light Duty,Vans (Minivans),Non-dedicated,Federal Agencies,UT
2012,"Ethanol, 85 percent (E85)",Utah,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,UT
2012,"Ethanol, 85 percent (E85)",Utah,318,13,Light Duty,SUVs,Non-dedicated,Federal Agencies,UT
2012,"Ethanol, 85 percent (E85)",Utah,3,0,Light Duty,Automobiles (Subcompact),Non-dedicated,Federal Agencies,UT
